Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50
SRR27848303_1	(1, 33.124068289670014)	(2, 33.368027547219825)	(3, 33.1469550536317)	(4, 33.368893445571125)	(5, 33.42010253816106)	(6, 33.43765382875537)	(7, 33.483813964195555)	(8, 33.513848817634624)	(9, 33.53085208469373)	(10, 33.49159390436747)	(11, 33.52085403889697)	(12, 33.48523390158586)	(13, 33.52620650049264)	(14, 33.52003899383235)	(15, 33.50391716517601)	(16, 33.520920432235116)	(17, 33.519457383734306)	(18, 33.51984293296805)	(19, 33.518505263162)	(20, 33.525090457442026)	(21, 33.52050268891627)	(22, 33.53080167699992)	(23, 33.49233893565185)	(24, 33.52660558460991)	(25, 33.52438040519821)	(26, 33.550790639107454)	(27, 33.55018507839246)	(28, 33.55372013375473)	(29, 33.54540286427656)	(30, 33.51622215667675)	(31, 33.54254912041777)	(32, 33.538890524431345)	(33, 33.55323499451378)	(34, 33.54159443768644)	(35, 33.54425897167135)	(36, 33.084940723754784)	(37, 33.54262169635703)	(38, 33.54759451282454)	(39, 33.53795650606952)	(40, 33.50760845653953)	(41, 33.52984315103006)	(42, 33.499837483924196)	(43, 33.52388858206416)	(44, 33.411342906357795)	(45, 33.13162977793573)	(46, 33.11836692885444)	(47, 33.51241027674186)	(48, 33.108417953972875)	(49, 33.05094744602457)	(50, 33.29708024991188)	(51, 32.98811071880063)
SRR27848303_2	(1, 33.258256745433656)	(2, 33.38717344761083)	(3, 33.27983998314322)	(4, 33.31941676237398)	(5, 33.388123785811636)	(6, 33.369635134908954)	(7, 33.39551828814803)	(8, 33.39591174665527)	(9, 33.41687549887255)	(10, 33.3415470767339)	(11, 33.360295898175565)	(12, 33.333374179346734)	(13, 33.35690092607288)	(14, 33.379598145966035)	(15, 33.35597481698456)	(16, 33.39118940908175)	(17, 33.39234689226959)	(18, 33.415584115026235)	(19, 33.42360389556227)	(20, 33.40491985218459)	(21, 33.40983802782599)	(22, 33.41996095102553)	(23, 33.430988817651894)	(24, 33.42188964407907)	(25, 33.403069360680334)	(26, 33.40140936012947)	(27, 33.36838279613817)	(28, 33.34751105884926)	(29, 33.33578589507508)	(30, 33.31858450628463)	(31, 33.32581308097478)	(32, 33.29992758837311)	(33, 33.254026955082594)	(34, 33.202244105969)	(35, 33.18218318061241)	(36, 33.14515240766222)	(37, 33.10085696699914)	(38, 33.094836283190645)	(39, 33.12883908546853)	(40, 33.1597811102988)	(41, 33.21475373599686)	(42, 33.24367505284523)	(43, 33.291172802392346)	(44, 33.29534165791796)	(45, 33.267931513600736)	(46, 33.25152506249649)	(47, 33.24049429951644)	(48, 33.18796881418017)	(49, 33.17642144196249)	(50, 33.14083015678993)	(51, 33.057493372432624)
SRR27848304_1	(1, 33.12451621018)	(2, 33.35366864034478)	(3, 33.1441933208999)	(4, 33.361097106879015)	(5, 33.416389929326655)	(6, 33.427845710473086)	(7, 33.471164184298104)	(8, 33.500348867902694)	(9, 33.52172909842842)	(10, 33.490153075076556)	(11, 33.513708512756835)	(12, 33.47833663326536)	(13, 33.51572455688029)	(14, 33.51054874344273)	(15, 33.490128013494314)	(16, 33.51002037745318)	(17, 33.51235399390702)	(18, 33.511497880207834)	(19, 33.516220261158644)	(20, 33.514118794098216)	(21, 33.510982013603915)	(22, 33.51703510804196)	(23, 33.47658012412393)	(24, 33.5131760012424)	(25, 33.5116794039489)	(26, 33.538910791602106)	(27, 33.53355175852695)	(28, 33.53058098746089)	(29, 33.53113642498413)	(30, 33.50483495393521)	(31, 33.528531716327386)	(32, 33.5248600375013)	(33, 33.540321526281765)	(34, 33.531472149688625)	(35, 33.53193870967083)	(36, 33.080855290875306)	(37, 33.52795065192304)	(38, 33.52882673951485)	(39, 33.52270122401333)	(40, 33.493300973114856)	(41, 33.50633676454031)	(42, 33.49425017269095)	(43, 33.50139429390484)	(44, 33.413735285938365)	(45, 33.277019958032845)	(46, 33.285763498119515)	(47, 33.50007765007781)	(48, 33.369911497754586)	(49, 33.30408533625781)	(50, 33.43523774663714)	(51, 33.27644643094647)
SRR27848304_2	(1, 33.24218806456278)	(2, 33.36424557021616)	(3, 33.2713114446479)	(4, 33.31761413108935)	(5, 33.385743257280225)	(6, 33.361783191247035)	(7, 33.39230204294293)	(8, 33.40778513870157)	(9, 33.43689865746234)	(10, 33.375083228478246)	(11, 33.39478326520697)	(12, 33.37960945072894)	(13, 33.389966667781565)	(14, 33.414907213260406)	(15, 33.38953854812099)	(16, 33.41824969972424)	(17, 33.4138838967243)	(18, 33.42749252431531)	(19, 33.43385910836983)	(20, 33.41679920569231)	(21, 33.42130978800822)	(22, 33.427404714560986)	(23, 33.43222194009623)	(24, 33.42535393596389)	(25, 33.413198691710036)	(26, 33.43145545766987)	(27, 33.40394707358134)	(28, 33.40557858886647)	(29, 33.40134707574832)	(30, 33.3956406979368)	(31, 33.399997895832065)	(32, 33.39041451009082)	(33, 33.38508675688522)	(34, 33.40303386469855)	(35, 33.41730678124646)	(36, 33.42457093424899)	(37, 33.41005889628855)	(38, 33.392513464711925)	(39, 33.40842750662538)	(40, 33.39420791660209)	(41, 33.38519573394084)	(42, 33.36306641963107)	(43, 33.36041768047519)	(44, 33.339426563989555)	(45, 33.31267260261862)	(46, 33.281211586176745)	(47, 33.271265781063214)	(48, 33.224044860860324)	(49, 33.20861948839512)	(50, 33.17467492568283)	(51, 33.066098541324834)
SRR27848305_1	(1, 33.1075777090474)	(2, 33.34513432609349)	(3, 33.13864135024007)	(4, 33.352044492385794)	(5, 33.40455022142618)	(6, 33.42603666466928)	(7, 33.46394958753644)	(8, 33.496335923268255)	(9, 33.51415430611811)	(10, 33.480638334786676)	(11, 33.505676063628705)	(12, 33.4688235676745)	(13, 33.5091504705061)	(14, 33.50360123001198)	(15, 33.48509944111013)	(16, 33.503294369159846)	(17, 33.50262487619434)	(18, 33.502158668881506)	(19, 33.50516674953079)	(20, 33.50587911145084)	(21, 33.50139160593763)	(22, 33.50854001897174)	(23, 33.4704844572392)	(24, 33.50411660878862)	(25, 33.501308186876294)	(26, 33.52884545521895)	(27, 33.5276011258422)	(28, 33.52837657231255)	(29, 33.52223263655724)	(30, 33.49466338000718)	(31, 33.517722893888696)	(32, 33.51443399483123)	(33, 33.52601051520159)	(34, 33.520004402243266)	(35, 33.52232866063711)	(36, 33.07111876317656)	(37, 33.51841640773858)	(38, 33.51771391578587)	(39, 33.50975967343013)	(40, 33.47949056460851)	(41, 33.448917686731754)	(42, 33.47080267449954)	(43, 33.49089483621146)	(44, 33.37341475541091)	(45, 33.237162591301654)	(46, 33.2410203810069)	(47, 33.48988358076232)	(48, 33.41557075345547)	(49, 33.34111879528368)	(50, 33.43943437238721)	(51, 33.31584555475103)
SRR27848305_2	(1, 33.201684755859226)	(2, 33.33769106264944)	(3, 33.256380250123996)	(4, 33.2966521546436)	(5, 33.366435142601404)	(6, 33.35121309628129)	(7, 33.38178710385311)	(8, 33.39411933075913)	(9, 33.42465005317296)	(10, 33.36063885563556)	(11, 33.37830467019504)	(12, 33.35684640987073)	(13, 33.3757303329901)	(14, 33.39827036551819)	(15, 33.37062488428058)	(16, 33.40196720340659)	(17, 33.40064171435863)	(18, 33.415485729038004)	(19, 33.422019944706776)	(20, 33.40544297780958)	(21, 33.41177224301192)	(22, 33.41777752356336)	(23, 33.424669614734746)	(24, 33.41754213078801)	(25, 33.40333805862975)	(26, 33.420115992331866)	(27, 33.39070497609268)	(28, 33.385967629598916)	(29, 33.377632977297054)	(30, 33.36323661914852)	(31, 33.36521893668582)	(32, 33.34426071506843)	(33, 33.31342800732851)	(34, 33.31715290922044)	(35, 33.32706610226309)	(36, 33.31914854526789)	(37, 33.293291787509354)	(38, 33.28388267629278)	(39, 33.29344566386768)	(40, 33.296608453282175)	(41, 33.31622174320509)	(42, 33.32165510076939)	(43, 33.34596548436746)	(44, 33.343756811615265)	(45, 33.32353354581906)	(46, 33.306115847968734)	(47, 33.298138357677864)	(48, 33.251776683308066)	(49, 33.243306170311165)	(50, 33.212687391140506)	(51, 33.11682456037917)
SRR27848306_1	(1, 33.14365110184713)	(2, 33.3592845240169)	(3, 33.150214710458236)	(4, 33.358726181196815)	(5, 33.413915063478015)	(6, 33.43424946753987)	(7, 33.46866094664394)	(8, 33.49902060979854)	(9, 33.522371415140555)	(10, 33.485658312141226)	(11, 33.50976680722652)	(12, 33.471613274040706)	(13, 33.50752748928979)	(14, 33.503961691960896)	(15, 33.48245477869157)	(16, 33.5007256394082)	(17, 33.50168567618961)	(18, 33.5028510601241)	(19, 33.508458060656594)	(20, 33.506069379854544)	(21, 33.50432974177609)	(22, 33.507821232686695)	(23, 33.470075875853425)	(24, 33.50334265038672)	(25, 33.50056566899362)	(26, 33.52811299225759)	(27, 33.52867546023571)	(28, 33.530509066200025)	(29, 33.52810972427524)	(30, 33.50085057276614)	(31, 33.522984777925736)	(32, 33.51570039169983)	(33, 33.5304388313663)	(34, 33.523681286753586)	(35, 33.52514936085632)	(36, 33.06868910486562)	(37, 33.51754835535708)	(38, 33.51825552530767)	(39, 33.5169891553613)	(40, 33.48964364340066)	(41, 33.511014265734055)	(42, 33.501783179925226)	(43, 33.50838423639963)	(44, 33.470362333256894)	(45, 33.344731555742015)	(46, 33.35493971469925)	(47, 33.49653710393494)	(48, 33.373579321686336)	(49, 33.298765616100525)	(50, 33.316894721386156)	(51, 33.23931142754764)
SRR27848306_2	(1, 33.21577579369581)	(2, 33.34110141666231)	(3, 33.251628078000735)	(4, 33.288029758354405)	(5, 33.36195446559475)	(6, 33.33791433027135)	(7, 33.377199656818995)	(8, 33.396820140671636)	(9, 33.420420652009085)	(10, 33.35502918241269)	(11, 33.37774412410747)	(12, 33.362862428952525)	(13, 33.376871626394184)	(14, 33.39573367047482)	(15, 33.36321178162281)	(16, 33.39660965046438)	(17, 33.38831524339919)	(18, 33.400968710328)	(19, 33.40565976505403)	(20, 33.39246022363232)	(21, 33.40097460341092)	(22, 33.4021164685872)	(23, 33.40816930762946)	(24, 33.4019369974255)	(25, 33.39073108595616)	(26, 33.41317542799787)	(27, 33.38631518462908)	(28, 33.39237247027027)	(29, 33.38315258131899)	(30, 33.372341077817545)	(31, 33.37594303724619)	(32, 33.35726416089745)	(33, 33.349871234798826)	(34, 33.34555331936869)	(35, 33.32723247459418)	(36, 33.327181151199284)	(37, 33.320657026243744)	(38, 33.32805204170813)	(39, 33.34515858995991)	(40, 33.34143400083301)	(41, 33.35142288353208)	(42, 33.3481700624798)	(43, 33.36413742422935)	(44, 33.358993727161455)	(45, 33.3458223653908)	(46, 33.328781016065534)	(47, 33.32741896388191)	(48, 33.29549822306139)	(49, 33.30456869557386)	(50, 33.28826612455304)	(51, 33.19665916843296)
SRR27848307_1	(1, 33.144883253342414)	(2, 33.36524318727531)	(3, 33.14659443306035)	(4, 33.35763248789597)	(5, 33.414537445272714)	(6, 33.433965128632)	(7, 33.46791379944988)	(8, 33.498084179981724)	(9, 33.523148365599205)	(10, 33.488316134044084)	(11, 33.51139729262976)	(12, 33.474368919876625)	(13, 33.511210041556694)	(14, 33.508061694186985)	(15, 33.49589624205554)	(16, 33.50699902868134)	(17, 33.50906015769708)	(18, 33.50780437350032)	(19, 33.511032360967434)	(20, 33.51094508726985)	(21, 33.50724666494987)	(22, 33.5113623717573)	(23, 33.4775270655988)	(24, 33.51018970265504)	(25, 33.508306652998726)	(26, 33.53577468209972)	(27, 33.5348735754755)	(28, 33.53619202355433)	(29, 33.53241515744742)	(30, 33.502998281613934)	(31, 33.524652868440626)	(32, 33.51764516650833)	(33, 33.53880225907852)	(34, 33.530704832236964)	(35, 33.53241299269513)	(36, 33.067723449363015)	(37, 33.52589987969389)	(38, 33.52872784372471)	(39, 33.523207896287175)	(40, 33.49405910793463)	(41, 33.50421458756499)	(42, 33.50328944079692)	(43, 33.50993198319822)	(44, 33.48473278539845)	(45, 33.40891051349833)	(46, 33.422963173889165)	(47, 33.503779073584575)	(48, 33.40804079578231)	(49, 33.3765954900861)	(50, 33.457191325621096)	(51, 33.31501147760209)
SRR27848307_2	(1, 33.244480600871434)	(2, 33.343233296237266)	(3, 33.259900701103454)	(4, 33.290094267271655)	(5, 33.36453776286466)	(6, 33.34440186370361)	(7, 33.385700780020066)	(8, 33.4072221206466)	(9, 33.43753645720571)	(10, 33.38224435421922)	(11, 33.40426341697091)	(12, 33.392683644268196)	(13, 33.40237615174435)	(14, 33.42251364598604)	(15, 33.40332123702035)	(16, 33.42059220046016)	(17, 33.4108983827392)	(18, 33.42250179681561)	(19, 33.42455312747887)	(20, 33.41384221798469)	(21, 33.420796883485885)	(22, 33.42090449446155)	(23, 33.42574596295773)	(24, 33.420850090818476)	(25, 33.413042057177776)	(26, 33.442999152641896)	(27, 33.41954611239969)	(28, 33.4299491713314)	(29, 33.423616017606044)	(30, 33.415514318227075)	(31, 33.418518139897856)	(32, 33.406562611771356)	(33, 33.38472977468375)	(34, 33.386476957650295)	(35, 33.38400560807564)	(36, 33.396210253616964)	(37, 33.39152926162607)	(38, 33.39300613539221)	(39, 33.40024347196872)	(40, 33.40160988640092)	(41, 33.4037497440394)	(42, 33.395381324391465)	(43, 33.40440845537433)	(44, 33.39851047382639)	(45, 33.3870372297232)	(46, 33.36753560298306)	(47, 33.371516468509704)	(48, 33.34449084641615)	(49, 33.348952457852626)	(50, 33.33476370290336)	(51, 33.23566054553524)
SRR27848308_1	(1, 33.05909149425418)	(2, 33.39196958133799)	(3, 33.17962040684818)	(4, 33.3743664165681)	(5, 33.413750902396124)	(6, 33.43505927186679)	(7, 33.517957181437275)	(8, 33.54363750809934)	(9, 33.527292342204255)	(10, 33.483956104607536)	(11, 33.52145544136861)	(12, 33.50194618838546)	(13, 33.5577122560152)	(14, 33.539330644341064)	(15, 33.54503098552681)	(16, 33.53705442257672)	(17, 33.52528559814905)	(18, 33.53375861232636)	(19, 33.53893251606176)	(20, 33.53877814675753)	(21, 33.528872906352085)	(22, 33.555175148419714)	(23, 33.48495173825498)	(24, 33.54792183951538)	(25, 33.54259902886174)	(26, 33.56466587338787)	(27, 33.56098809441677)	(28, 33.571729136779425)	(29, 33.54913101831535)	(30, 33.5288075284197)	(31, 33.56098741161853)	(32, 33.56214031646277)	(33, 33.571662677749806)	(34, 33.56892090137904)	(35, 33.562724108966066)	(36, 33.10021745701749)	(37, 33.529190464437946)	(38, 33.5268161473251)	(39, 33.49043182010542)	(40, 33.469759420304285)	(41, 33.52133498437743)	(42, 33.376059642427094)	(43, 33.46007193564058)	(44, 32.82515895329873)	(45, 31.96479441015833)	(46, 31.755235092416033)	(47, 33.44412119953427)	(48, 32.740333105971)	(49, 32.40343265439953)	(50, 33.240103529284575)	(51, 32.509161573537014)
SRR27848308_2	(1, 33.178310913605394)	(2, 33.314776052842895)	(3, 33.23795225959989)	(4, 33.25920566381148)	(5, 33.342761051196355)	(6, 33.32629019352352)	(7, 33.29543852361949)	(8, 33.144175382420364)	(9, 33.134495977535934)	(10, 32.94155562778676)	(11, 32.89660957951719)	(12, 32.84861842175452)	(13, 32.97886412243711)	(14, 33.03885062294672)	(15, 32.98273507641295)	(16, 33.119643124114944)	(17, 33.13591033720987)	(18, 33.232284066831724)	(19, 33.26106475274524)	(20, 33.20085708250266)	(21, 33.23729034359688)	(22, 33.251639405709476)	(23, 33.31926078554516)	(24, 33.30502916473148)	(25, 33.20127688962637)	(26, 33.08030410127036)	(27, 32.956900437346505)	(28, 32.84276302846629)	(29, 32.78156962515087)	(30, 32.713801329891844)	(31, 32.76384640168879)	(32, 32.66976431369174)	(33, 32.544300078450675)	(34, 32.35454378763836)	(35, 32.32338093243214)	(36, 32.2534625054855)	(37, 32.180339308055096)	(38, 32.217056101122424)	(39, 32.40940867537851)	(40, 32.42680813867064)	(41, 32.60420219647662)	(42, 32.6104253904219)	(43, 32.72518613720404)	(44, 32.72950534823066)	(45, 32.603586141756026)	(46, 32.603640708716135)	(47, 32.49179283616612)	(48, 32.3289234903224)	(49, 32.32410925056491)	(50, 32.21139871932653)	(51, 32.25823811024205)
SRR27848309_1	(1, 33.11919257646938)	(2, 33.37329442848306)	(3, 33.154739336457496)	(4, 33.36832325980938)	(5, 33.42068694158491)	(6, 33.43779443976134)	(7, 33.490830157861616)	(8, 33.52089815172085)	(9, 33.53016743695103)	(10, 33.49883537903473)	(11, 33.52226194269407)	(12, 33.49150996201086)	(13, 33.53578094495884)	(14, 33.526966615234706)	(15, 33.51062992425923)	(16, 33.524384470864014)	(17, 33.52230149884655)	(18, 33.52268295878228)	(19, 33.53158805254814)	(20, 33.53021278909565)	(21, 33.52223182743599)	(22, 33.53677839337787)	(23, 33.49463651137441)	(24, 33.531752431665176)	(25, 33.52894747023616)	(26, 33.554995256398705)	(27, 33.55217272773581)	(28, 33.556548283527384)	(29, 33.54592249712852)	(30, 33.52147153667436)	(31, 33.54657714547686)	(32, 33.54256578114961)	(33, 33.551444583817144)	(34, 33.53615039464283)	(35, 33.535765767824806)	(36, 33.07777429719487)	(37, 33.53381335501154)	(38, 33.53680850863596)	(39, 33.530903886466675)	(40, 33.502253819342215)	(41, 33.518642255979394)	(42, 33.489886904956634)	(43, 33.49455046777989)	(44, 33.21615193625723)	(45, 32.87596310940637)	(46, 32.81871519883913)	(47, 33.49182569420076)	(48, 32.823017557822865)	(49, 32.75516142809064)	(50, 33.26694574070016)	(51, 32.71053491779028)
SRR27848309_2	(1, 33.19335319207544)	(2, 33.327441079930765)	(3, 33.246993187169764)	(4, 33.275192899730385)	(5, 33.35255164819045)	(6, 33.33744466358672)	(7, 33.35221894629162)	(8, 33.32473387358553)	(9, 33.33917168998433)	(10, 33.24638825289826)	(11, 33.250734290956714)	(12, 33.22321486056531)	(13, 33.27422377399455)	(14, 33.304121114724644)	(15, 33.25919793328066)	(16, 33.32319877220571)	(17, 33.31881192319235)	(18, 33.35327805928672)	(19, 33.36563206713313)	(20, 33.33259718258017)	(21, 33.3479131814156)	(22, 33.35652895359487)	(23, 33.38069644820706)	(24, 33.37381797985474)	(25, 33.339745254195336)	(26, 33.324228188210206)	(27, 33.27567683519709)	(28, 33.25132195675682)	(29, 33.22930680681017)	(30, 33.20558315373974)	(31, 33.2239520868634)	(32, 33.182144042056194)	(33, 33.12721608190633)	(34, 33.13829054979915)	(35, 33.17529801930932)	(36, 33.23288968598719)	(37, 33.217269427441124)	(38, 33.190080906373666)	(39, 33.257237752642894)	(40, 33.2900862691602)	(41, 33.334716782877805)	(42, 33.3353328908661)	(43, 33.35404253272308)	(44, 33.341569557656754)	(45, 33.29589761768292)	(46, 33.265851791999765)	(47, 33.217006456705356)	(48, 33.115239052558444)	(49, 33.09300443169326)	(50, 33.00030542488432)	(51, 32.94699442703406)
SRR27848310_1	(1, 33.11050340877373)	(2, 33.3648608253757)	(3, 33.156563446016825)	(4, 33.36269172026531)	(5, 33.41682195365259)	(6, 33.43777440146558)	(7, 33.475479208733425)	(8, 33.505009686403596)	(9, 33.527470867977826)	(10, 33.492164470380594)	(11, 33.517765712152986)	(12, 33.483267887088864)	(13, 33.523278104707856)	(14, 33.51748595238541)	(15, 33.502386015621425)	(16, 33.51684527087326)	(17, 33.51807483087397)	(18, 33.517720238005595)	(19, 33.52071162821415)	(20, 33.521148555073616)	(21, 33.517502477784326)	(22, 33.523280858941014)	(23, 33.48679570815466)	(24, 33.522512838096034)	(25, 33.519956030718724)	(26, 33.547331994854154)	(27, 33.547017719271096)	(28, 33.547217078870865)	(29, 33.54264100838687)	(30, 33.515402462905605)	(31, 33.53793150409669)	(32, 33.53296439110556)	(33, 33.547610055201275)	(34, 33.54170931577172)	(35, 33.54147485434941)	(36, 33.08432506725457)	(37, 33.53668618050623)	(38, 33.494578819443085)	(39, 33.532046235253354)	(40, 33.48405366394758)	(41, 33.52017127110966)	(42, 33.49693468500158)	(43, 33.514525737752116)	(44, 33.47624863599533)	(45, 33.32408762657239)	(46, 33.31323641675204)	(47, 33.509741751965365)	(48, 33.49723513081816)	(49, 33.47314848287755)	(50, 33.4852606626767)	(51, 33.381588162329344)
SRR27848310_2	(1, 33.213603556031444)	(2, 33.316338386491694)	(3, 33.245329274726615)	(4, 33.27125030054837)	(5, 33.344449262073546)	(6, 33.32041271773605)	(7, 33.35823578122739)	(8, 33.37265378158263)	(9, 33.392313790838024)	(10, 33.32876988153457)	(11, 33.34551995556191)	(12, 33.32919057599864)	(13, 33.34529797608986)	(14, 33.36770688583487)	(15, 33.349370080507406)	(16, 33.37152343257617)	(17, 33.36680830261826)	(18, 33.382346982863574)	(19, 33.389382935158146)	(20, 33.372400919538826)	(21, 33.37948170137303)	(22, 33.38403333536287)	(23, 33.39271350624956)	(24, 33.38451743579018)	(25, 33.3735367770116)	(26, 33.39015646446943)	(27, 33.36243188473757)	(28, 33.3637702662482)	(29, 33.35630488798446)	(30, 33.343031359405686)	(31, 33.34783913707883)	(32, 33.32787780299626)	(33, 33.324803375588154)	(34, 33.34470153811029)	(35, 33.33664487872906)	(36, 33.345486787562656)	(37, 33.35088672536387)	(38, 33.35549244780479)	(39, 33.36785754824845)	(40, 33.36300775386954)	(41, 33.365146210811)	(42, 33.3606340736966)	(43, 33.37176223045067)	(44, 33.368455216842825)	(45, 33.35852356929161)	(46, 33.33650863208901)	(47, 33.32849393081284)	(48, 33.28595919480521)	(49, 33.275527273032)	(50, 33.24413968040699)	(51, 33.14781037585262)
SRR27848311_1	(1, 33.15477484038164)	(2, 33.366825709620514)	(3, 33.15726852792458)	(4, 33.36334825737438)	(5, 33.414841083717526)	(6, 33.43200845005728)	(7, 33.471550055313166)	(8, 33.50482412631107)	(9, 33.52601444318656)	(10, 33.487105035742026)	(11, 33.515855232993374)	(12, 33.48180947664188)	(13, 33.51928479849067)	(14, 33.514488109365914)	(15, 33.494992175351605)	(16, 33.5112465804937)	(17, 33.51083480744046)	(18, 33.5116631885852)	(19, 33.51480755305833)	(20, 33.51746695657026)	(21, 33.5115040297229)	(22, 33.52003542162279)	(23, 33.48008575238411)	(24, 33.51459865291198)	(25, 33.51015167614384)	(26, 33.53984245392101)	(27, 33.53899221575398)	(28, 33.53838909440561)	(29, 33.5351022618872)	(30, 33.509197584004234)	(31, 33.53160785389044)	(32, 33.521890751648094)	(33, 33.5299467201965)	(34, 33.53071383544543)	(35, 33.53126589084172)	(36, 33.06521264481726)	(37, 33.50574715498566)	(38, 33.52144586189442)	(39, 33.52121795276201)	(40, 33.48855554722119)	(41, 33.515859405697626)	(42, 33.492929799715164)	(43, 33.49747076167914)	(44, 33.393248597631924)	(45, 33.265109088894995)	(46, 33.243719012082465)	(47, 33.482485057330805)	(48, 33.27780305133966)	(49, 33.21860383633793)	(50, 33.40176164287977)	(51, 33.165532403118334)
SRR27848311_2	(1, 33.219947314641274)	(2, 33.34605299433754)	(3, 33.263351453135975)	(4, 33.279324498791155)	(5, 33.354453906437705)	(6, 33.33582629230886)	(7, 33.372215982483915)	(8, 33.377512535085074)	(9, 33.39885843421922)	(10, 33.3326794109665)	(11, 33.34307752503664)	(12, 33.32839238786147)	(13, 33.35135140147393)	(14, 33.375120383345674)	(15, 33.34806284688709)	(16, 33.38106178433775)	(17, 33.37761897216028)	(18, 33.39404657764567)	(19, 33.40118706812718)	(20, 33.38518163433897)	(21, 33.39254539761484)	(22, 33.395623926087495)	(23, 33.40282117859356)	(24, 33.39756900237099)	(25, 33.379518214930364)	(26, 33.395202019323925)	(27, 33.3671728388745)	(28, 33.36469246424514)	(29, 33.3540523995616)	(30, 33.33460567696414)	(31, 33.33623097838821)	(32, 33.31235741397647)	(33, 33.3081347035037)	(34, 33.33089183771028)	(35, 33.33048582696292)	(36, 33.33551810829459)	(37, 33.337199310708996)	(38, 33.33576297317762)	(39, 33.35916104800448)	(40, 33.35809813438724)	(41, 33.36622576747539)	(42, 33.36174097143535)	(43, 33.37402819456525)	(44, 33.36616668728181)	(45, 33.345884695265916)	(46, 33.327264300577774)	(47, 33.3124580225124)	(48, 33.265031330882366)	(49, 33.26856528021944)	(50, 33.240985427161554)	(51, 33.15638119905306)
