Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50
SRR27848303_1	(1, 33.15405417319125)	(2, 33.37740789732121)	(3, 33.158015300386865)	(4, 33.38427479626135)	(5, 33.43919523679807)	(6, 33.453868850317455)	(7, 33.48777183567564)	(8, 33.51806019848052)	(9, 33.54562456529079)	(10, 33.511964655493344)	(11, 33.53415415387148)	(12, 33.49628407204771)	(13, 33.531767823407876)	(14, 33.52973786984076)	(15, 33.509095215940064)	(16, 33.53002957739284)	(17, 33.533607524516604)	(18, 33.532354660776726)	(19, 33.53470771766239)	(20, 33.534907944858936)	(21, 33.53236915284551)	(22, 33.53546076844112)	(23, 33.504722438757845)	(24, 33.53576324632181)	(25, 33.53499569795786)	(26, 33.56366838465782)	(27, 33.562966461312044)	(28, 33.563451610883554)	(29, 33.56023200538356)	(30, 33.53149043494369)	(31, 33.55348226000223)	(32, 33.54820451263671)	(33, 33.56575418473609)	(34, 33.56063213351349)	(35, 33.562316359823626)	(36, 33.10641098794592)	(37, 33.55825141138813)	(38, 33.55834875582805)	(39, 33.553803333689)	(40, 33.52406509408148)	(41, 33.549238570443535)	(42, 33.54202518159798)	(43, 33.545559618071096)	(44, 33.55409396402762)	(45, 33.54187330994832)	(46, 33.5538491820971)	(47, 33.53674642932745)	(48, 33.53322850675374)	(49, 33.514903107921405)	(50, 33.50475590370363)	(51, 33.44501702973999)
SRR27848303_2	(1, 33.33327260749077)	(2, 33.454834092750744)	(3, 33.35139640165519)	(4, 33.39144107704916)	(5, 33.46371739960692)	(6, 33.44395825505841)	(7, 33.487932431996526)	(8, 33.52965504621994)	(9, 33.55970630273405)	(10, 33.50434666168003)	(11, 33.541408481391315)	(12, 33.52672734888765)	(13, 33.5269771398771)	(14, 33.5415705700297)	(15, 33.519977252489674)	(16, 33.53789641004398)	(17, 33.5288520741822)	(18, 33.53450891594099)	(19, 33.53828648968151)	(20, 33.53008910512268)	(21, 33.5347407141698)	(22, 33.535054018831495)	(23, 33.5378321261793)	(24, 33.53082900829377)	(25, 33.52864862785712)	(26, 33.56530798182337)	(27, 33.54674584002561)	(28, 33.565305653693564)	(29, 33.563520301970165)	(30, 33.56035189304423)	(31, 33.562665793964975)	(32, 33.55672175954218)	(33, 33.545266026324796)	(34, 33.5508577785225)	(35, 33.54549237012033)	(36, 33.54879319906549)	(37, 33.531755595468375)	(38, 33.52855849545159)	(39, 33.54269154631514)	(40, 33.54074179034504)	(41, 33.53567293752374)	(42, 33.526065332220504)	(43, 33.529648143969396)	(44, 33.52382523111111)	(45, 33.51895362033226)	(46, 33.490936882429445)	(47, 33.501235658033764)	(48, 33.480341568852154)	(49, 33.4767877577337)	(50, 33.457987212277374)	(51, 33.37668327547039)
SRR27848304_1	(1, 33.148919448014894)	(2, 33.366640404528695)	(3, 33.15822168723298)	(4, 33.37740241737591)	(5, 33.43440555634701)	(6, 33.44413415780013)	(7, 33.48013554720702)	(8, 33.50964462877385)	(9, 33.5372192973891)	(10, 33.506059062598545)	(11, 33.527838495854986)	(12, 33.49080779284392)	(13, 33.524192743390316)	(14, 33.521553446545454)	(15, 33.49858117225604)	(16, 33.521152719838476)	(17, 33.52627462847718)	(18, 33.52429886532562)	(19, 33.52707753517064)	(20, 33.52723174408325)	(21, 33.52385914110378)	(22, 33.52635772238778)	(23, 33.49572662772347)	(24, 33.52527004867488)	(25, 33.52369437130516)	(26, 33.55402026833108)	(27, 33.5524794947007)	(28, 33.553154713370105)	(29, 33.54765629750984)	(30, 33.52023536750623)	(31, 33.542164490963295)	(32, 33.537411170057574)	(33, 33.55423105985988)	(34, 33.5492416448826)	(35, 33.54938236862248)	(36, 33.09442943804769)	(37, 33.54228779812184)	(38, 33.54412383337924)	(39, 33.53841723771762)	(40, 33.510413418238684)	(41, 33.53699667774174)	(42, 33.52865797613164)	(43, 33.53067264761371)	(44, 33.53819680775473)	(45, 33.52714748727432)	(46, 33.53633501270241)	(47, 33.52226764193486)	(48, 33.518447718474576)	(49, 33.49914532977419)	(50, 33.486830412046665)	(51, 33.42647575962842)
SRR27848304_2	(1, 33.30066272147674)	(2, 33.42234358367735)	(3, 33.333139819473146)	(4, 33.37794428606415)	(5, 33.448102611220584)	(6, 33.42511189687656)	(7, 33.465747054313326)	(8, 33.50458744379545)	(9, 33.53648585702235)	(10, 33.48896359529843)	(11, 33.51712546440285)	(12, 33.50836144427886)	(13, 33.5053523218942)	(14, 33.524150036736046)	(15, 33.50142747151956)	(16, 33.5197357576148)	(17, 33.50997179163008)	(18, 33.51486105585341)	(19, 33.5188683636887)	(20, 33.5090149369564)	(21, 33.51236640643602)	(22, 33.51458263694915)	(23, 33.51435156617612)	(24, 33.5087976533486)	(25, 33.50674108869401)	(26, 33.54480193955243)	(27, 33.52630999330879)	(28, 33.544942057468255)	(29, 33.54413981638069)	(30, 33.543618113389215)	(31, 33.544157942169875)	(32, 33.54003538524624)	(33, 33.5268148830451)	(34, 33.53161656012769)	(35, 33.52543728884912)	(36, 33.5272374428044)	(37, 33.51144886998482)	(38, 33.50759800425621)	(39, 33.52199558878296)	(40, 33.520266926480744)	(41, 33.51286307132709)	(42, 33.5021679657238)	(43, 33.5041519807011)	(44, 33.498555508508254)	(45, 33.494218970435824)	(46, 33.46477594934305)	(47, 33.47189194755786)	(48, 33.44945405906383)	(49, 33.439387076848895)	(50, 33.41742433895713)	(51, 33.33502883942286)
SRR27848305_1	(1, 33.13501060275512)	(2, 33.359117374375316)	(3, 33.15335790371249)	(4, 33.37011962982492)	(5, 33.42489197859305)	(6, 33.444356081822065)	(7, 33.47603385407528)	(8, 33.505675690743786)	(9, 33.531942146130106)	(10, 33.499807420120824)	(11, 33.521508956096135)	(12, 33.48227109055022)	(13, 33.51746534071083)	(14, 33.515282535813824)	(15, 33.4934105536569)	(16, 33.515300551096935)	(17, 33.51789941151575)	(18, 33.51609626076301)	(19, 33.518874045174655)	(20, 33.5185335190582)	(21, 33.51535271298394)	(22, 33.51738195799566)	(23, 33.4853622696066)	(24, 33.51596270137715)	(25, 33.514431328212055)	(26, 33.5440827122349)	(27, 33.5433220020974)	(28, 33.54285655501292)	(29, 33.539829288649926)	(30, 33.51143132382294)	(31, 33.53216638683676)	(32, 33.52644673200512)	(33, 33.54525424407575)	(34, 33.540542270115324)	(35, 33.541061536298365)	(36, 33.086652571497105)	(37, 33.53642064341964)	(38, 33.537339569376286)	(39, 33.53282963901)	(40, 33.50297490492391)	(41, 33.52843728285746)	(42, 33.52099940360802)	(43, 33.52297916483031)	(44, 33.53137714200521)	(45, 33.520907435959856)	(46, 33.53155060740198)	(47, 33.515783994930544)	(48, 33.51243712016176)	(49, 33.493563072481926)	(50, 33.4810813903583)	(51, 33.419121911218085)
SRR27848305_2	(1, 33.268006264276956)	(2, 33.40397285439475)	(3, 33.32627947431481)	(4, 33.364905191969946)	(5, 33.43865388229157)	(6, 33.42083833696177)	(7, 33.46327560798168)	(8, 33.502930686890515)	(9, 33.53609854159137)	(10, 33.486928555249854)	(11, 33.51539792879026)	(12, 33.503555838518494)	(13, 33.505526269296155)	(14, 33.522168865376834)	(15, 33.498176301813096)	(16, 33.517019924874965)	(17, 33.50973329363222)	(18, 33.51406335208107)	(19, 33.51767267935588)	(20, 33.508783524114904)	(21, 33.513610236371086)	(22, 33.51471109939554)	(23, 33.515241799619545)	(24, 33.50889831699537)	(25, 33.506487074246294)	(26, 33.545754356297635)	(27, 33.527251746209366)	(28, 33.54585056884207)	(29, 33.54382440797987)	(30, 33.54226914322272)	(31, 33.54276639676635)	(32, 33.53731258031228)	(33, 33.5275179152872)	(34, 33.53343522759987)	(35, 33.525794099243015)	(36, 33.52813595148506)	(37, 33.51126672957765)	(38, 33.50822359654361)	(39, 33.52218059555013)	(40, 33.520479462790234)	(41, 33.51527102326665)	(42, 33.505715745156174)	(43, 33.508530569032004)	(44, 33.502287020949176)	(45, 33.498452559941335)	(46, 33.470773136459165)	(47, 33.480611841245796)	(48, 33.45832864586372)	(49, 33.45589862150715)	(50, 33.438568561818734)	(51, 33.353228218122425)
SRR27848306_1	(1, 33.16927816350614)	(2, 33.37617942955396)	(3, 33.16747929695532)	(4, 33.377469435320684)	(5, 33.43370160949608)	(6, 33.453037445711054)	(7, 33.48243605853035)	(8, 33.51283792423674)	(9, 33.54036341614187)	(10, 33.50398882428153)	(11, 33.52650362082839)	(12, 33.487097867578484)	(13, 33.52061071811504)	(14, 33.51877477898134)	(15, 33.49556433916729)	(16, 33.515725166865465)	(17, 33.518657348109905)	(18, 33.51887722697849)	(19, 33.52322290103663)	(20, 33.523333439543286)	(21, 33.520365548650624)	(22, 33.521348895203886)	(23, 33.4890951924665)	(24, 33.5182053417004)	(25, 33.51587397618419)	(26, 33.546338527222865)	(27, 33.54758903014116)	(28, 33.54774678753566)	(29, 33.548085449477234)	(30, 33.52039173615303)	(31, 33.54126320873868)	(32, 33.534692424544254)	(33, 33.55106493705147)	(34, 33.54539689173546)	(35, 33.54545704596121)	(36, 33.08933474068563)	(37, 33.53912304602228)	(38, 33.54080326659951)	(39, 33.53768982081801)	(40, 33.511683457250165)	(41, 33.536267417341264)	(42, 33.531263049701)	(43, 33.53382750996097)	(44, 33.54049156521886)	(45, 33.527428346081)	(46, 33.53774492883195)	(47, 33.52332606461472)	(48, 33.516381795192)	(49, 33.49946906616215)	(50, 33.49026817295023)	(51, 33.43484273656694)
SRR27848306_2	(1, 33.29294454695065)	(2, 33.41671335773754)	(3, 33.33247194631934)	(4, 33.36771525111461)	(5, 33.443771374746376)	(6, 33.42178929865771)	(7, 33.46989067464566)	(8, 33.50959049701394)	(9, 33.53752493390542)	(10, 33.48572203250354)	(11, 33.51507898644105)	(12, 33.506424367399234)	(13, 33.5081220077812)	(14, 33.5234712036665)	(15, 33.496251519621005)	(16, 33.518017726327905)	(17, 33.50895314143946)	(18, 33.513507069069355)	(19, 33.516725875544616)	(20, 33.50885446021592)	(21, 33.51487134918938)	(22, 33.51455468271499)	(23, 33.515011512915265)	(24, 33.50963738074864)	(25, 33.507656881972714)	(26, 33.54553205377342)	(27, 33.527684476452336)	(28, 33.546760891709816)	(29, 33.54321524600315)	(30, 33.542366805874046)	(31, 33.54282069059096)	(32, 33.53789218530543)	(33, 33.52722957320876)	(34, 33.5320454727462)	(35, 33.52479382981052)	(36, 33.528178740436914)	(37, 33.511206956871796)	(38, 33.50762799681884)	(39, 33.52158382963753)	(40, 33.52446671233168)	(41, 33.52115665971777)	(42, 33.512972518405256)	(43, 33.51669541826262)	(44, 33.50951624880281)	(45, 33.50492458238197)	(46, 33.48137945801563)	(47, 33.4964749901421)	(48, 33.47821621788678)	(49, 33.48536471717769)	(50, 33.47906545395595)	(51, 33.38002254572438)
SRR27848307_1	(1, 33.165924008690666)	(2, 33.381289195313975)	(3, 33.16398892744434)	(4, 33.37530326819973)	(5, 33.43227090928633)	(6, 33.451638078960436)	(7, 33.482165622792394)	(8, 33.51222135969837)	(9, 33.53999601974536)	(10, 33.50478341109679)	(11, 33.527259842937134)	(12, 33.48937758666523)	(13, 33.52350969132841)	(14, 33.5217388782422)	(15, 33.50911998611609)	(16, 33.52137640078996)	(17, 33.52492776251391)	(18, 33.523142227265325)	(19, 33.525271714570366)	(20, 33.52564204791791)	(21, 33.52197591963034)	(22, 33.524494366716986)	(23, 33.494252400762775)	(24, 33.52439918539277)	(25, 33.52314153072158)	(26, 33.553157721850006)	(27, 33.55312350836335)	(28, 33.552571626020104)	(29, 33.550859244646446)	(30, 33.521630721152285)	(31, 33.542470078332975)	(32, 33.53665984101196)	(33, 33.55664557667416)	(34, 33.54989954267628)	(35, 33.55250325348202)	(36, 33.09392264196066)	(37, 33.546104907844146)	(38, 33.54847280755877)	(39, 33.543152850283796)	(40, 33.516773954292894)	(41, 33.539662375877256)	(42, 33.53222951571409)	(43, 33.53566041038195)	(44, 33.543147177845)	(45, 33.52970793079622)	(46, 33.54177262250532)	(47, 33.53186111895669)	(48, 33.524128959056874)	(49, 33.50539850181369)	(50, 33.50675191469567)	(51, 33.43566240875601)
SRR27848307_2	(1, 33.30380827771157)	(2, 33.40649878947939)	(3, 33.32635599682902)	(4, 33.35664549103912)	(5, 33.4328329708935)	(6, 33.412634715697465)	(7, 33.46007544154464)	(8, 33.493176461880765)	(9, 33.52513195541813)	(10, 33.47665968120956)	(11, 33.5025219976934)	(12, 33.49396125997623)	(13, 33.49578572703423)	(14, 33.51345453098511)	(15, 33.498172139690816)	(16, 33.50863171289668)	(17, 33.49910309504066)	(18, 33.505679716579884)	(19, 33.50721239093981)	(20, 33.49912371897704)	(21, 33.504666586323054)	(22, 33.504105915899785)	(23, 33.505804277332395)	(24, 33.50154929016926)	(25, 33.49955924527846)	(26, 33.53756185721404)	(27, 33.52034890003707)	(28, 33.53840401598307)	(29, 33.535852638342746)	(30, 33.53364253443159)	(31, 33.534346522480135)	(32, 33.53090956521214)	(33, 33.51996993538222)	(34, 33.52515306025741)	(35, 33.51573413051567)	(36, 33.519713248504246)	(37, 33.514870392089804)	(38, 33.51204028691819)	(39, 33.5136626104157)	(40, 33.514914967321566)	(41, 33.5109034987577)	(42, 33.50427220947007)	(43, 33.507999267202244)	(44, 33.501729243373084)	(45, 33.49723484657893)	(46, 33.472806785404345)	(47, 33.48678229240381)	(48, 33.46835099386654)	(49, 33.474373550865515)	(50, 33.468004927705685)	(51, 33.37161767238891)
SRR27848308_1	(1, 33.133634520642985)	(2, 33.380866720612694)	(3, 33.1802196508473)	(4, 33.39163141730757)	(5, 33.447007541717255)	(6, 33.45926428817538)	(7, 33.49334534691978)	(8, 33.52207341107108)	(9, 33.54784701199972)	(10, 33.52354970085071)	(11, 33.53811311869512)	(12, 33.5070915688012)	(13, 33.54011595517823)	(14, 33.53721825301209)	(15, 33.52388794400497)	(16, 33.53679441017687)	(17, 33.540938846565176)	(18, 33.53962630042444)	(19, 33.54026158471163)	(20, 33.54250052280309)	(21, 33.53699941288171)	(22, 33.54098367761901)	(23, 33.50929941376643)	(24, 33.54216244724843)	(25, 33.54217077335097)	(26, 33.56767669449167)	(27, 33.567206510039966)	(28, 33.567186797277934)	(29, 33.563326856351594)	(30, 33.53712524889161)	(31, 33.557346245135875)	(32, 33.55234644891745)	(33, 33.567729363777765)	(34, 33.56330786059016)	(35, 33.56381804509135)	(36, 33.094838659424894)	(37, 33.557603163367155)	(38, 33.56022787185724)	(39, 33.55070942332231)	(40, 33.52307544140471)	(41, 33.55120589211501)	(42, 33.54212335965935)	(43, 33.545785489041045)	(44, 33.549914908323245)	(45, 33.53937983086462)	(46, 33.54666023170869)	(47, 33.53830003783378)	(48, 33.53166912129425)	(49, 33.51639598696771)	(50, 33.51603310567402)	(51, 33.45350431093487)
SRR27848308_2	(1, 33.304070015767834)	(2, 33.42381625491617)	(3, 33.34627600534647)	(4, 33.38261444628537)	(5, 33.4603514758895)	(6, 33.44113252121279)	(7, 33.48197197579807)	(8, 33.51776591244262)	(9, 33.548225000451296)	(10, 33.50165117222727)	(11, 33.52528172932856)	(12, 33.520331085233416)	(13, 33.52172675422039)	(14, 33.53757878618301)	(15, 33.522375676254775)	(16, 33.5316710392466)	(17, 33.52068116292338)	(18, 33.52837342444342)	(19, 33.531119199463475)	(20, 33.522094562843264)	(21, 33.527480108104584)	(22, 33.52713720148281)	(23, 33.52994431118766)	(24, 33.524399843248965)	(25, 33.52277688436796)	(26, 33.55776760889349)	(27, 33.539344385387565)	(28, 33.55983737548179)	(29, 33.55560600016903)	(30, 33.555438817478596)	(31, 33.55615547889729)	(32, 33.55229037685725)	(33, 33.5407138190224)	(34, 33.54442523945531)	(35, 33.53573025871554)	(36, 33.541372766063056)	(37, 33.53378154854348)	(38, 33.52993505499546)	(39, 33.53439282621843)	(40, 33.53370566151345)	(41, 33.52528893039923)	(42, 33.51526520890102)	(43, 33.517407424256646)	(44, 33.5134907957658)	(45, 33.51150368797204)	(46, 33.48196588652421)	(47, 33.49288863033644)	(48, 33.471535949350375)	(49, 33.46781464051688)	(50, 33.44999285551798)	(51, 33.37071442394226)
SRR27848309_1	(1, 33.16121645424697)	(2, 33.380071357512264)	(3, 33.165480021834945)	(4, 33.38604382871946)	(5, 33.44444262417064)	(6, 33.45774531020696)	(7, 33.49024530551733)	(8, 33.52108160530642)	(9, 33.547649335228364)	(10, 33.51781274093008)	(11, 33.53730212077878)	(12, 33.50173210168883)	(13, 33.535305085879756)	(14, 33.53361212702538)	(15, 33.5106562927734)	(16, 33.53113050211988)	(17, 33.536999773913)	(18, 33.53422820965993)	(19, 33.53775735378268)	(20, 33.53974298045633)	(21, 33.534368381866095)	(22, 33.537792519387246)	(23, 33.50746076541478)	(24, 33.53801349133324)	(25, 33.53699644537622)	(26, 33.565697832537815)	(27, 33.565500886499436)	(28, 33.56554997461516)	(29, 33.56227456859105)	(30, 33.535280771941856)	(31, 33.55549124171258)	(32, 33.54978603541617)	(33, 33.56886125582585)	(34, 33.56248823335266)	(35, 33.5633593933015)	(36, 33.09968038317481)	(37, 33.558481323201626)	(38, 33.559056480775574)	(39, 33.5527599093852)	(40, 33.52477545369306)	(41, 33.55038139615415)	(42, 33.54240909650051)	(43, 33.547494026126095)	(44, 33.553537770486926)	(45, 33.54202766825674)	(46, 33.552340014948996)	(47, 33.54116187921917)	(48, 33.5333650162098)	(49, 33.51489004562863)	(50, 33.505471389210456)	(51, 33.451553950360655)
SRR27848309_2	(1, 33.28601062609151)	(2, 33.409634389668796)	(3, 33.32957585049688)	(4, 33.36193127993942)	(5, 33.44298571036428)	(6, 33.42505672897214)	(7, 33.46731398243325)	(8, 33.50681485501832)	(9, 33.533932210363346)	(10, 33.486574320424744)	(11, 33.51298979347465)	(12, 33.50494981776072)	(13, 33.50741619150225)	(14, 33.524105795703164)	(15, 33.496775343265774)	(16, 33.51870848750481)	(17, 33.50958019381058)	(18, 33.5154029230996)	(19, 33.518540364245474)	(20, 33.50856234160538)	(21, 33.51383449459267)	(22, 33.51587879420814)	(23, 33.51553441882839)	(24, 33.509884372646184)	(25, 33.510384063519275)	(26, 33.5465082869293)	(27, 33.52943866661567)	(28, 33.548504538481794)	(29, 33.544397825240566)	(30, 33.544262272727046)	(31, 33.545131486630446)	(32, 33.541151244183986)	(33, 33.530029936724276)	(34, 33.53477838747086)	(35, 33.5259849350561)	(36, 33.52935045885482)	(37, 33.51312007007867)	(38, 33.509728644695265)	(39, 33.5249455226274)	(40, 33.525783822599685)	(41, 33.52015563673949)	(42, 33.51167604709382)	(43, 33.51713101988879)	(44, 33.50939754574614)	(45, 33.50616576058441)	(46, 33.47959254684152)	(47, 33.4927953291602)	(48, 33.47317715263997)	(49, 33.47656728873563)	(50, 33.46619463057221)	(51, 33.3740005260385)
SRR27848310_1	(1, 33.138373786732714)	(2, 33.38052176614332)	(3, 33.17383583980869)	(4, 33.38202936224306)	(5, 33.43779508319887)	(6, 33.45713589746669)	(7, 33.48724552913865)	(8, 33.51713807847329)	(9, 33.54563277090299)	(10, 33.51183603406863)	(11, 33.53448573664516)	(12, 33.49866277819328)	(13, 33.53486838619559)	(14, 33.531792034761445)	(15, 33.51377737553384)	(16, 33.53117097393153)	(17, 33.53510233030881)	(18, 33.533400375377134)	(19, 33.53536028721151)	(20, 33.536814793411786)	(21, 33.53323797508158)	(22, 33.53503123453397)	(23, 33.50437477500977)	(24, 33.53618414347397)	(25, 33.534623781248634)	(26, 33.564483790033194)	(27, 33.564735832201876)	(28, 33.56322327810901)	(29, 33.56179736477162)	(30, 33.53377811543226)	(31, 33.554647656730964)	(32, 33.54855289757803)	(33, 33.56592399657933)	(34, 33.56042034692918)	(35, 33.5616196731911)	(36, 33.106849660407306)	(37, 33.556252847936776)	(38, 33.55782199885857)	(39, 33.552237539004864)	(40, 33.5245505180531)	(41, 33.54926477505763)	(42, 33.54033042031614)	(43, 33.54418378745396)	(44, 33.54857835209254)	(45, 33.537106185399)	(46, 33.54891538204123)	(47, 33.536489322420415)	(48, 33.52572207072308)	(49, 33.50177315457671)	(50, 33.512830317794375)	(51, 33.417383108690494)
SRR27848310_2	(1, 33.28720511372668)	(2, 33.391750565685484)	(3, 33.32640333113565)	(4, 33.35104097839441)	(5, 33.42491444520922)	(6, 33.40301758226164)	(7, 33.45181953664961)	(8, 33.490554417447356)	(9, 33.51664227535355)	(10, 33.46911801584827)	(11, 33.49665800124373)	(12, 33.486718697141775)	(13, 33.487158013328816)	(14, 33.50383603478745)	(15, 33.490415087006795)	(16, 33.4984774070034)	(17, 33.489519225735066)	(18, 33.49509311152231)	(19, 33.49890282705828)	(20, 33.48951433124716)	(21, 33.493778201626945)	(22, 33.49546805523434)	(23, 33.498071060819946)	(24, 33.490200356860456)	(25, 33.49023610344168)	(26, 33.5277748934733)	(27, 33.51037499290718)	(28, 33.5294862590659)	(29, 33.52771263048197)	(30, 33.5254783742919)	(31, 33.527120806184)	(32, 33.52312260226575)	(33, 33.512663847983916)	(34, 33.51696894432935)	(35, 33.508971831534936)	(36, 33.51436699954533)	(37, 33.508602503444024)	(38, 33.50492926770714)	(39, 33.50701192867719)	(40, 33.50749854693291)	(41, 33.50290315325501)	(42, 33.49471088176849)	(43, 33.497556643392876)	(44, 33.491225999424685)	(45, 33.488128396961585)	(46, 33.46252580577608)	(47, 33.473389790160816)	(48, 33.454758260478606)	(49, 33.45529547837426)	(50, 33.44363406121235)	(51, 33.35172033850131)
SRR27848311_1	(1, 33.180173969884564)	(2, 33.38090600844174)	(3, 33.17265680376877)	(4, 33.380567089760675)	(5, 33.43374209360855)	(6, 33.44853694955199)	(7, 33.481048638699825)	(8, 33.514361161534666)	(9, 33.541878738317)	(10, 33.50495526874137)	(11, 33.53055269097733)	(12, 33.494813230725526)	(13, 33.52825377291396)	(14, 33.52599666817075)	(15, 33.504240844724094)	(16, 33.52280202453562)	(17, 33.5256649415019)	(18, 33.52558031420099)	(19, 33.528775240875106)	(20, 33.529692548773916)	(21, 33.52503988261968)	(22, 33.52881011851679)	(23, 33.495155357838556)	(24, 33.52564969871956)	(25, 33.522275668265635)	(26, 33.55413362279482)	(27, 33.55412714812794)	(28, 33.553138151158855)	(29, 33.55163595403807)	(30, 33.52512360798269)	(31, 33.54498713376767)	(32, 33.53869038835049)	(33, 33.55631419429762)	(34, 33.5502839231803)	(35, 33.54996847664822)	(36, 33.08342220938606)	(37, 33.54232823471755)	(38, 33.54570365510385)	(39, 33.537880476858824)	(40, 33.51126118473136)	(41, 33.536629643032555)	(42, 33.528655695620174)	(43, 33.53036408260697)	(44, 33.53637773859904)	(45, 33.52375555233518)	(46, 33.532333581557594)	(47, 33.51370848619319)	(48, 33.51216501064144)	(49, 33.495805997721554)	(50, 33.485205981196074)	(51, 33.425313096659025)
SRR27848311_2	(1, 33.30059273435865)	(2, 33.42618012750687)	(3, 33.351460471054885)	(4, 33.36893945706151)	(5, 33.44596325824188)	(6, 33.4273750653121)	(7, 33.477060693289964)	(8, 33.51536230546158)	(9, 33.543975241898714)	(10, 33.49600083762398)	(11, 33.52096400066589)	(12, 33.513351668519476)	(13, 33.51599534283783)	(14, 33.532212462575465)	(15, 33.5101241010518)	(16, 33.526801346341955)	(17, 33.518040528211884)	(18, 33.52276587378561)	(19, 33.52608939013377)	(20, 33.51874314283127)	(21, 33.52297491496134)	(22, 33.523096239592896)	(23, 33.52373780083721)	(24, 33.519599525113456)	(25, 33.51629925119884)	(26, 33.55425947384203)	(27, 33.53802265414006)	(28, 33.556510428434265)	(29, 33.55309632448949)	(30, 33.551119109593444)	(31, 33.55218204643737)	(32, 33.5467710457465)	(33, 33.53722716564925)	(34, 33.541272264842235)	(35, 33.53352078102228)	(36, 33.53857830016884)	(37, 33.523633756057684)	(38, 33.51954275850012)	(39, 33.53178561152396)	(40, 33.53408827391653)	(41, 33.5299232147468)	(42, 33.52098152852853)	(43, 33.52582362505484)	(44, 33.5186245164377)	(45, 33.515125610973634)	(46, 33.49252749251347)	(47, 33.50511343362001)	(48, 33.48762069377328)	(49, 33.49385298832703)	(50, 33.487596350062944)	(51, 33.39280853280254)
