Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37
SRR29492872_1	(1, 34.895026390325796)	(2, 35.35931048194896)	(3, 35.62243328293558)	(4, 35.54610532619829)	(5, 35.90644665694289)	(6, 36.078075612909004)	(7, 36.03546054695199)	(8, 36.062659195347635)	(9, 36.02285799219947)	(10, 36.055553602687034)	(15, 36.03025613113151)	(20, 35.977940710096256)	(25, 35.85862751609638)	(30, 35.79032970733537)	(35, 35.735148035597646)	(40, 35.686266336625316)	(45, 35.61755925672484)	(50, 35.53645180238865)	(55, 35.442823374783075)	(60, 35.3963198755734)	(65, 35.296238982825834)	(70, 35.23093560106688)	(75, 35.107245216267565)	(80, 34.99933190176233)	(85, 34.885165990150085)	(90, 34.76480543969669)	(95, 34.598148637574525)	(100, 34.375189683065756)	(105, 34.236104942238526)	(110, 33.992562263584816)	(115, 33.9671088051102)	(120, 34.01044433520295)	(125, 33.93907295671303)	(130, 33.91461530812799)	(135, 33.903004474842774)	(140, 33.82376629280607)	(145, 33.703329087872035)	(150, 33.41805553537388)
SRR29492872_2	(1, 34.63783984374253)	(2, 35.24299074439763)	(3, 35.31283133455904)	(4, 35.306065229416234)	(5, 35.27574519297291)	(6, 35.51224241204156)	(7, 35.40210307946316)	(8, 35.37405309342827)	(9, 35.50341174988638)	(10, 35.34480249421802)	(15, 35.28033951006322)	(20, 35.22647264963045)	(25, 35.13689375891069)	(30, 35.05650857234508)	(35, 34.96067151139664)	(40, 34.920837259939404)	(45, 34.77489734025311)	(50, 34.70605701133006)	(55, 34.59514361146836)	(60, 34.536815792945575)	(65, 34.39287136700412)	(70, 34.32592186326697)	(75, 34.256303986265316)	(80, 34.174862727510764)	(85, 34.02614476476361)	(90, 33.90841969048498)	(95, 33.84209063438278)	(100, 33.76369111230201)	(105, 33.49115266109617)	(110, 33.35086385104329)	(115, 33.096659658656336)	(120, 33.01928506856912)	(125, 32.990936124560896)	(130, 32.79426329194675)	(135, 32.75761617597603)	(140, 32.731388449508756)	(145, 32.60619723156624)	(150, 32.202245904796925)
SRR29492873_1	(1, 35.526001030750706)	(2, 35.7841152541331)	(3, 35.94797007824786)	(4, 35.94904880264248)	(5, 36.08695173250061)	(6, 36.285077713443066)	(7, 36.21954427543816)	(8, 36.20176578991887)	(9, 36.274363317845676)	(10, 36.21721063609776)	(15, 36.17385102550393)	(20, 36.147055193498005)	(25, 36.06933996221879)	(30, 35.9906544902443)	(35, 35.94999420324507)	(40, 35.91776810824372)	(45, 35.84496026606555)	(50, 35.777768651306474)	(55, 35.71562719646964)	(60, 35.63622516450354)	(65, 35.577509841676786)	(70, 35.534923683812146)	(75, 35.46015721415343)	(80, 35.40714052411904)	(85, 35.239179341037975)	(90, 35.03650641947003)	(95, 34.83908669981172)	(100, 34.61712155557812)	(105, 34.45848453686945)	(110, 34.30981298999196)	(115, 34.29117752127491)	(120, 34.17002224765943)	(125, 34.2073600402671)	(130, 34.18994705672401)	(135, 34.187269531065)	(140, 34.15755234827972)	(145, 34.147741099357006)	(150, 33.731583455027476)
SRR29492873_2	(1, 34.64874884846654)	(2, 35.493208871395225)	(3, 35.56023758618411)	(4, 35.55192853746695)	(5, 35.533825157111856)	(6, 35.71146514842914)	(7, 35.64535195636315)	(8, 35.62412646800187)	(9, 35.766826137924674)	(10, 35.59093424613131)	(15, 35.493652514067854)	(20, 35.34553740852276)	(25, 35.330153289205086)	(30, 35.25703245683067)	(35, 35.19941703093199)	(40, 35.08362381376694)	(45, 34.990475794941894)	(50, 34.89653900574952)	(55, 34.83274958801242)	(60, 34.74936306249932)	(65, 34.604117971332506)	(70, 34.47547397546167)	(75, 34.456077206930196)	(80, 34.35032612206963)	(85, 34.20979242400429)	(90, 34.19220954792948)	(95, 34.035082322248215)	(100, 33.955484451418776)	(105, 33.83120258827229)	(110, 33.62889483555177)	(115, 33.61787879499278)	(120, 33.39062804421951)	(125, 33.27580089421191)	(130, 33.133392529687825)	(135, 33.11226160590005)	(140, 32.89744199214526)	(145, 32.78429831782226)	(150, 32.25439246001363)
SRR29492874_1	(1, 31.830344589866094)	(2, 31.022188869917183)	(3, 32.43527534863416)	(4, 32.4535026907411)	(5, 32.76585963961495)	(6, 34.10225896416474)	(7, 34.02509789361693)	(8, 33.98986889024598)	(9, 34.07348553493426)	(10, 34.12891537387448)	(15, 34.14265523411266)	(20, 34.08487088919446)	(25, 33.748162945014926)	(30, 33.59361527796695)	(35, 33.49503108071966)	(40, 33.43395674360829)	(45, 33.30008709631518)	(50, 33.14914847774808)	(55, 32.99742610747943)	(60, 32.94829827954978)	(65, 32.753516456157946)	(70, 32.673252359270535)	(75, 32.5203320895808)	(80, 32.451412612833245)	(85, 32.423008482815376)	(90, 32.321450115720936)	(95, 32.17968314888803)	(100, 32.02676209695689)	(105, 32.02667663962369)	(110, 31.707900116645398)	(115, 31.527697359674526)	(120, 31.56538280760729)	(125, 31.32566142573959)	(130, 31.250020842839035)	(135, 31.25430712273801)	(140, 31.124622301004727)	(145, 30.905891899792103)	(150, 30.683018793840652)
SRR29492874_2	(1, 34.758797896116036)	(2, 35.883605188746046)	(3, 35.89019318518065)	(4, 35.89207645674852)	(5, 35.89893623974053)	(6, 36.08284268285638)	(7, 36.017010381054504)	(8, 35.99977645166226)	(9, 36.10186410157408)	(10, 35.99638894681388)	(15, 35.94187437094754)	(20, 35.89204251898527)	(25, 35.814924011174064)	(30, 35.73837643460872)	(35, 35.654673587595425)	(40, 35.613428660227726)	(45, 35.47474629811877)	(50, 35.40531504924768)	(55, 35.30286541120196)	(60, 35.24897331662836)	(65, 35.120708246104385)	(70, 35.06894956425767)	(75, 35.01225582978102)	(80, 34.93844466908581)	(85, 34.78898579388664)	(90, 34.68422932595241)	(95, 34.640820007743855)	(100, 34.60560070958438)	(105, 34.390519450957285)	(110, 34.3000785187504)	(115, 34.11229577827364)	(120, 34.02226039251722)	(125, 33.98195501495639)	(130, 33.734576387159514)	(135, 33.66081703048567)	(140, 33.59217174797361)	(145, 33.42723122507198)	(150, 32.971419320468584)
SRR29492875_1	(1, 34.388341687985154)	(2, 35.33629041083913)	(3, 35.385648455786274)	(4, 35.49887064876604)	(5, 35.45624941295701)	(6, 35.40407117871768)	(7, 35.41560474131653)	(8, 35.43398952063238)	(9, 35.49665913551246)	(10, 35.62415891685718)	(15, 36.07965170452338)	(20, 36.32442238825682)	(25, 36.26526876282841)	(30, 36.18015104062635)	(35, 36.11350784711033)	(40, 36.048853854010645)	(45, 35.98930580275375)	(50, 35.868708719301125)	(55, 35.81482189840461)	(60, 35.74458954018852)	(65, 35.678141044318906)	(70, 35.556399729493805)	(75, 35.42015409990021)	(80, 35.395091457950585)	(85, 35.35312586921985)	(90, 35.18974568938821)	(95, 35.06890472420725)	(100, 34.96229724749448)	(105, 34.82437816988406)	(110, 34.67473249158654)	(115, 34.55043810927093)	(120, 34.471252715553746)	(125, 34.2805148786341)	(130, 34.032445280305794)	(135, 33.799198850981305)	(140, 33.770481698334955)	(145, 33.76294904969126)	(150, 33.34410442165263)
SRR29492875_2	(1, 36.0726180937808)	(2, 36.50642119130944)	(3, 36.395658305255004)	(4, 36.365961316745484)	(5, 36.234734679234705)	(6, 36.16195071905387)	(7, 36.142031760482766)	(8, 36.12719053573654)	(9, 36.12395352999309)	(10, 36.18871559287628)	(15, 36.2556068438408)	(20, 36.23101192725611)	(25, 36.129054708653584)	(30, 36.0407260946068)	(35, 35.94443675085641)	(40, 35.83657478408766)	(45, 35.75949431993196)	(50, 35.68497940750761)	(55, 35.580518261682755)	(60, 35.49967983895204)	(65, 35.31982341550097)	(70, 35.19489386770146)	(75, 35.12773920926962)	(80, 34.97021675023256)	(85, 34.83896248858936)	(90, 34.6478174268566)	(95, 34.47663928903885)	(100, 34.356260526899966)	(105, 34.186178947500615)	(110, 33.95796971085503)	(115, 33.88053941791973)	(120, 33.76679090536914)	(125, 33.40378548792662)	(130, 33.37685797472217)	(135, 33.14719926692595)	(140, 32.87377798723342)	(145, 32.558977485594404)	(150, 31.97479687770406)
SRR29492876_1	(1, 34.42882693407738)	(2, 35.339576614456604)	(3, 35.383263008143786)	(4, 35.5052336030551)	(5, 35.46383256992606)	(6, 35.41364402720831)	(7, 35.4175503458531)	(8, 35.450454490905734)	(9, 35.51629952906625)	(10, 35.63068790176699)	(15, 36.075567869181576)	(20, 36.32091293164472)	(25, 36.25936640522163)	(30, 36.17336589152576)	(35, 36.10592137659422)	(40, 36.03916550386615)	(45, 35.9815010711542)	(50, 35.858955893965195)	(55, 35.80751869724256)	(60, 35.73554885223869)	(65, 35.671524859461904)	(70, 35.549587199805515)	(75, 35.41397275230666)	(80, 35.38821474218326)	(85, 35.344283960794996)	(90, 35.18345027117238)	(95, 35.060576851311936)	(100, 34.95850750849746)	(105, 34.8163797073813)	(110, 34.67239452422086)	(115, 34.544481219383414)	(120, 34.47197789087828)	(125, 34.27733524753224)	(130, 34.036206457078364)	(135, 33.79748473046717)	(140, 33.77254269069268)	(145, 33.75830892619474)	(150, 33.337281154010135)
SRR29492876_2	(1, 36.07890187413898)	(2, 36.41539536264478)	(3, 36.37783813244141)	(4, 36.34573499732434)	(5, 36.25526039735595)	(6, 36.19116212933437)	(7, 36.169052360181496)	(8, 36.14507364183749)	(9, 36.14496912834094)	(10, 36.18799218725913)	(15, 36.243968600845605)	(20, 36.215186900949455)	(25, 36.11064109585076)	(30, 36.019219245483)	(35, 35.92292123931712)	(40, 35.8095220829767)	(45, 35.732938610459136)	(50, 35.65542720903555)	(55, 35.550147671836264)	(60, 35.466884803537084)	(65, 35.28375978576516)	(70, 35.1562912245163)	(75, 35.08903236994975)	(80, 34.92785323898869)	(85, 34.79456871364322)	(90, 34.60107873614718)	(95, 34.42551700311022)	(100, 34.30690970209258)	(105, 34.13144778406933)	(110, 33.90110588301921)	(115, 33.81957051515993)	(120, 33.70843393062594)	(125, 33.3396388586256)	(130, 33.3159095683079)	(135, 33.07989815672154)	(140, 32.803156747847495)	(145, 32.481835375978406)	(150, 31.895208541939496)
SRR29492877_1	(1, 34.56216380677222)	(2, 35.51887006234129)	(3, 35.54434869722912)	(4, 35.647216714480386)	(5, 35.60145413022568)	(6, 35.563892105499455)	(7, 35.560690804355865)	(8, 35.579555560648664)	(9, 35.63174390264823)	(10, 35.73758469638263)	(15, 36.134600721526034)	(20, 36.350454522420016)	(25, 36.28734605574319)	(30, 36.20258460036139)	(35, 36.13694015879895)	(40, 36.07339629364679)	(45, 36.012070739075796)	(50, 35.89969837700835)	(55, 35.84307767050933)	(60, 35.77682351914222)	(65, 35.709245439209916)	(70, 35.597920252662895)	(75, 35.46859535436684)	(80, 35.43996525183634)	(85, 35.39311833986837)	(90, 35.2373353121035)	(95, 35.1219566444502)	(100, 35.01710640079616)	(105, 34.88305414042591)	(110, 34.73715397925112)	(115, 34.618050674448035)	(120, 34.53318823072528)	(125, 34.35218238562758)	(130, 34.11251843654783)	(135, 33.88683573507488)	(140, 33.84902389350586)	(145, 33.82833425756454)	(150, 33.422181364718234)
SRR29492877_2	(1, 36.315104887375156)	(2, 36.43590854571675)	(3, 36.35682193727959)	(4, 36.30816775859101)	(5, 36.16480795508803)	(6, 36.08623125938898)	(7, 36.06367728197257)	(8, 36.04994975117884)	(9, 36.04282629486083)	(10, 36.10402396134643)	(15, 36.17479758016205)	(20, 36.151910668648526)	(25, 36.044286593306296)	(30, 35.94734675651602)	(35, 35.84815901844034)	(40, 35.73408877997569)	(45, 35.652241329569435)	(50, 35.571212677823944)	(55, 35.46401311395058)	(60, 35.374353804337744)	(65, 35.18903933553572)	(70, 35.05737292878496)	(75, 34.98496557714589)	(80, 34.820504272068625)	(85, 34.68633020315229)	(90, 34.4832665508585)	(95, 34.30732922753896)	(100, 34.181287219380614)	(105, 34.00224274500836)	(110, 33.76913921596192)	(115, 33.67458290739198)	(120, 33.55401780642871)	(125, 33.185953475680016)	(130, 33.15340176188202)	(135, 32.90972878623338)	(140, 32.62711959024339)	(145, 32.31253202929416)	(150, 31.738068982926475)
SRR29492878_1	(1, 34.87985782483827)	(2, 35.29809662447259)	(3, 35.60210553999214)	(4, 35.57666752164068)	(5, 35.696161054359955)	(6, 35.80727240606348)	(7, 35.85929059895548)	(8, 35.96597869328302)	(9, 36.03859321411626)	(10, 36.3886248610891)	(15, 36.624772669075504)	(20, 36.589052685600095)	(25, 36.49295755866227)	(30, 36.40526220909196)	(35, 36.321743295064365)	(40, 36.233828781876056)	(45, 36.14306551928741)	(50, 36.075606196852014)	(55, 35.971096492937356)	(60, 35.87557838186674)	(65, 35.7638531750742)	(70, 35.629650387141176)	(75, 35.544665288889185)	(80, 35.39701361951651)	(85, 35.30968066419524)	(90, 35.15443218135765)	(95, 35.055104679259784)	(100, 34.962148729005925)	(105, 34.73116042236459)	(110, 34.69720061973006)	(115, 34.59459144479772)	(120, 34.24360697391162)	(125, 34.137677485367)	(130, 33.86689995662017)	(135, 33.84656717033769)	(140, 33.59016444659463)	(145, 33.099814143947725)	(150, 32.498139486348066)
SRR29492878_2	(1, 36.25502165004765)	(2, 36.47310589783053)	(3, 36.21715889326794)	(4, 36.24090774499794)	(5, 36.37865367736707)	(6, 36.44441219495602)	(7, 36.41738888527688)	(8, 36.3918812861556)	(9, 36.38316547515751)	(10, 36.41100295043338)	(15, 36.425052486233675)	(20, 36.390380540638375)	(25, 36.27236062009748)	(30, 36.23169906812048)	(35, 36.074550559523665)	(40, 35.98136122635138)	(45, 35.91258751204428)	(50, 35.78608598798204)	(55, 35.70968006656368)	(60, 35.597499062638725)	(65, 35.41670848261473)	(70, 35.385332468996424)	(75, 35.27442906709094)	(80, 35.11396604190798)	(85, 34.91400526299467)	(90, 34.6881297575559)	(95, 34.58536745556039)	(100, 34.37722432889993)	(105, 34.3949786857953)	(110, 34.12564360144192)	(115, 33.871929292079734)	(120, 33.77380514017792)	(125, 33.405619287884676)	(130, 33.43405108435894)	(135, 32.98159566508556)	(140, 32.819526569185484)	(145, 32.54401440749372)	(150, 31.58494239098121)
SRR29492879_1	(1, 34.66075653848185)	(2, 35.19220039166297)	(3, 35.52559823644856)	(4, 35.51188885674431)	(5, 35.63826296582152)	(6, 35.753792786388445)	(7, 35.80788677093158)	(8, 35.91690668827191)	(9, 35.988534055797835)	(10, 36.35603573169808)	(15, 36.6085225808309)	(20, 36.572248183912684)	(25, 36.476560481044736)	(30, 36.386550421498555)	(35, 36.30283309876362)	(40, 36.213101409547996)	(45, 36.120313331334515)	(50, 36.052036191697866)	(55, 35.94472967870921)	(60, 35.84793459522315)	(65, 35.73277770829178)	(70, 35.597396413327985)	(75, 35.51027319357944)	(80, 35.360399061451226)	(85, 35.271251475200316)	(90, 35.111805211579494)	(95, 35.010791364463685)	(100, 34.9143918407809)	(105, 34.68006831816197)	(110, 34.64394291424339)	(115, 34.541964076656605)	(120, 34.182611348929285)	(125, 34.07787626279952)	(130, 33.80178731102642)	(135, 33.785255130585355)	(140, 33.52478703489264)	(145, 33.03093507008014)	(150, 32.4231646943501)
SRR29492879_2	(1, 36.2055446218284)	(2, 36.42869633484618)	(3, 36.119511924859985)	(4, 36.158760211784816)	(5, 36.322762206892016)	(6, 36.36685084140299)	(7, 36.32844563767295)	(8, 36.315580740005366)	(9, 36.278518834963506)	(10, 36.312111771562854)	(15, 36.329222100126664)	(20, 36.29807532110714)	(25, 36.174033719087426)	(30, 36.13848019201644)	(35, 35.967059241742575)	(40, 35.87021059337294)	(45, 35.803350603304956)	(50, 35.66778244618117)	(55, 35.5866062046026)	(60, 35.46868995501133)	(65, 35.27496020673464)	(70, 35.24678129752077)	(75, 35.12772643288594)	(80, 34.95836683194309)	(85, 34.74144500429647)	(90, 34.50110044140595)	(95, 34.396673422501706)	(100, 34.1732082812268)	(105, 34.20132776875363)	(110, 33.91437506105486)	(115, 33.64614295376485)	(120, 33.548640049912585)	(125, 33.1640096859478)	(130, 33.20369015603009)	(135, 32.73451484911701)	(140, 32.57590965451809)	(145, 32.299329140144735)	(150, 31.313955399325597)
SRR29492880_1	(1, 34.69127673942341)	(2, 35.732015521463474)	(3, 35.74135016396706)	(4, 35.81191375554172)	(5, 35.76089830290008)	(6, 35.731553209780635)	(7, 35.73670370312047)	(8, 35.738587263565876)	(9, 35.79562476816372)	(10, 35.87686598171439)	(15, 36.21890672910401)	(20, 36.4071973442935)	(25, 36.348059025809356)	(30, 36.276056224721586)	(35, 36.222029314993286)	(40, 36.16763721014146)	(45, 36.11428201712536)	(50, 36.01827394047416)	(55, 35.96668250832666)	(60, 35.90565585463894)	(65, 35.84799413692358)	(70, 35.75125478059053)	(75, 35.64742521846073)	(80, 35.61257572443735)	(85, 35.565671862521185)	(90, 35.429979059885895)	(95, 35.32774560259547)	(100, 35.234218654373606)	(105, 35.10961845482916)	(110, 34.98413727157565)	(115, 34.87218033810576)	(120, 34.79345040239391)	(125, 34.625104436170275)	(130, 34.41676988679002)	(135, 34.19788086570098)	(140, 34.15313944626803)	(145, 34.10320716482014)	(150, 33.72968691311884)
SRR29492880_2	(1, 36.26271881068084)	(2, 36.47471970653123)	(3, 36.383509295614296)	(4, 36.31166878186898)	(5, 36.16105710346372)	(6, 36.10735758447784)	(7, 36.08091176690159)	(8, 36.10901434877042)	(9, 36.09776452471326)	(10, 36.17547951714286)	(15, 36.24961831485253)	(20, 36.22935348102423)	(25, 36.131219674647674)	(30, 36.0445884862228)	(35, 35.956715307571415)	(40, 35.85583734016419)	(45, 35.779377399529835)	(50, 35.70276474828704)	(55, 35.603240601736175)	(60, 35.52088519953279)	(65, 35.355743135896304)	(70, 35.23687747923874)	(75, 35.16370052992817)	(80, 35.01130745457175)	(85, 34.88982544720587)	(90, 34.69775170713158)	(95, 34.53394204112358)	(100, 34.409748347303776)	(105, 34.2379335153807)	(110, 34.021575146256126)	(115, 33.91786861288609)	(120, 33.79510067527057)	(125, 33.44435028683543)	(130, 33.398596091813786)	(135, 33.15904589405791)	(140, 32.874718915274485)	(145, 32.56906187763866)	(150, 32.010313616167764)
SRR29492881_1	(1, 36.354937350323326)	(2, 36.320442768168675)	(3, 36.35515708888892)	(4, 36.318946708506)	(5, 36.32770952060713)	(6, 36.31356788843998)	(7, 36.327488637904175)	(8, 36.31446918547714)	(9, 36.292179244923865)	(10, 36.27133850802117)	(15, 36.21426208604213)	(20, 36.133306192733706)	(25, 36.01399217157807)	(30, 35.88617198532323)	(35, 35.795419285598975)	(40, 35.719852045140996)	(45, 35.61696145799984)	(50, 35.51077759267926)	(55, 35.39393788977465)	(60, 35.30480159257275)	(65, 35.14483178692407)	(70, 35.04221718837027)	(75, 34.86692864995545)	(80, 34.688820697295306)	(85, 34.51149146491277)	(90, 34.47356776413304)	(95, 34.33249161526677)	(100, 34.24987146579651)	(105, 33.85930350007629)	(110, 33.77133114929218)	(115, 33.55889218835951)	(120, 33.21582135797233)	(125, 33.03412164170858)	(130, 32.905788337412915)	(135, 32.55959941175782)	(140, 32.53334271299407)	(145, 32.228643659295344)	(150, 30.021846002041578)
SRR29492881_2	(1, 36.158340322200104)	(2, 36.70090250763266)	(3, 36.70566416188189)	(4, 36.67696204132109)	(5, 36.542279001995944)	(6, 36.4054390334098)	(7, 36.39702353307789)	(8, 36.42714453122997)	(9, 36.428433789008885)	(10, 36.44331933324568)	(15, 36.45754176869785)	(20, 36.366404142650254)	(25, 36.29041563308205)	(30, 36.18984972612939)	(35, 36.05504899320783)	(40, 35.94396375898468)	(45, 35.82054110432033)	(50, 35.703836950351786)	(55, 35.57403334043454)	(60, 35.370462024793405)	(65, 35.229202391034114)	(70, 34.961947565264744)	(75, 34.79890754895108)	(80, 34.67202184122725)	(85, 34.38259265769976)	(90, 34.11340221432946)	(95, 33.895605937071494)	(100, 33.555885265482644)	(105, 33.28788971612412)	(110, 32.97129220179916)	(115, 32.760413751334816)	(120, 32.57457986728626)	(125, 32.057249239584785)	(130, 31.416279680518482)	(135, 31.194214515000816)	(140, 30.8122155837837)	(145, 30.45632499258708)	(150, 27.767955096739605)
SRR29492882_1	(1, 34.54739059244156)	(2, 35.47265652925007)	(3, 35.49576613240861)	(4, 35.601076546749475)	(5, 35.55454540157001)	(6, 35.50995600454417)	(7, 35.50947390640011)	(8, 35.5290074149654)	(9, 35.589343290006376)	(10, 35.70996816078639)	(15, 36.13767101873616)	(20, 36.37260630024245)	(25, 36.31753623241836)	(30, 36.23741272165308)	(35, 36.17308605809726)	(40, 36.110890042309606)	(45, 36.05294459290962)	(50, 35.939771840249406)	(55, 35.88787552178062)	(60, 35.82215372005067)	(65, 35.75769859933688)	(70, 35.644254734942294)	(75, 35.51410154117201)	(80, 35.48991956226918)	(85, 35.447191624970394)	(90, 35.293018395700585)	(95, 35.176893341122806)	(100, 35.07543205319908)	(105, 34.942179311729866)	(110, 34.79967820698469)	(115, 34.67899452553585)	(120, 34.6015892719065)	(125, 34.41692768693973)	(130, 34.176523772187196)	(135, 33.94779034728851)	(140, 33.915858953527376)	(145, 33.90517685568388)	(150, 33.49697027861843)
SRR29492882_2	(1, 36.3317050412299)	(2, 36.49070617046091)	(3, 36.40182657954289)	(4, 36.36743216937026)	(5, 36.24607449182488)	(6, 36.16685544123035)	(7, 36.14968878171176)	(8, 36.11700005824055)	(9, 36.11670231463436)	(10, 36.1608283682641)	(15, 36.22847400452)	(20, 36.21106274549365)	(25, 36.10757232011825)	(30, 36.02300752056311)	(35, 35.92920102254711)	(40, 35.81635479465426)	(45, 35.74558539335457)	(50, 35.6672549247133)	(55, 35.568804393323305)	(60, 35.48341138724133)	(65, 35.31310769088925)	(70, 35.18478380904145)	(75, 35.12300731911228)	(80, 34.9648271665216)	(85, 34.835085955915915)	(90, 34.65045744059849)	(95, 34.47785456970504)	(100, 34.36492659385816)	(105, 34.192682152642455)	(110, 33.97236071906731)	(115, 33.889493289429595)	(120, 33.784202133643944)	(125, 33.41947746270999)	(130, 33.396609513336344)	(135, 33.161875612747025)	(140, 32.89192003892563)	(145, 32.57324534912469)	(150, 31.99604089656546)
